number_rooms,living_area,property_house,state_ready,postal_code_target,price_log
3.0,150.0,1,1,12.703254654873735,12.54254845357358
4.0,245.0,1,1,12.789585907798617,13.15192412139156
2.0,100.0,0,1,12.84627135005989,12.840003118946523
2.0,134.0,1,0,12.941134174214113,12.83468397161566
3.0,117.0,1,1,12.763532927165539,12.487488878546143
2.0,94.0,0,1,12.567405022900846,12.630362779054472
3.0,112.0,0,1,12.556675577392793,12.91164481522143
3.0,150.0,1,1,12.83468397161566,12.83468397161566
2.0,105.0,0,1,12.81729038992458,12.613206360738884
2.0,93.0,0,1,13.003862966199142,12.70351207261035
4.0,163.0,1,0,12.491345194784735,12.608202196848836
2.0,92.0,0,1,12.895040778028612,12.83468397161566
1.0,68.0,0,1,12.560193588678985,12.345838935721968
2.0,215.0,0,1,12.703254654873735,12.464587201678082
4.0,209.0,0,1,12.598189259098765,13.215855541983634
2.0,88.0,0,1,12.598189259098765,12.250094315624496
2.0,98.0,0,1,12.629719645648247,12.574185427296197
4.0,176.0,1,0,12.978160569174852,13.005831808336865
2.0,94.0,0,1,13.411281824237573,13.312985389904174
3.0,296.0,1,1,12.893810974562237,12.871337193291367
3.0,168.0,1,1,12.746472802152937,12.974320341224336
3.0,220.0,0,1,13.240323138264166,13.45597581440824
2.0,80.0,0,1,12.729115664486738,12.553205710188037
3.0,113.0,0,1,12.774487355354859,12.464587201678082
2.0,90.0,0,1,12.703254654873735,12.847929163278051
3.0,130.0,0,1,13.518301977246622,13.664688831019712
3.0,160.0,1,1,12.746472802152937,12.935445674494163
6.0,160.0,1,1,13.119189876399721,13.120363378739665
1.0,67.0,0,1,12.683355500303708,12.577639650232571
2.0,99.0,0,1,12.87605362585732,12.712893259942282
1.0,55.0,0,1,12.28728735276761,11.970356641103
2.0,85.0,0,1,12.356352835991176,11.884495917930655
2.0,167.0,0,1,12.598189259098765,13.014780393893403
3.0,228.0,1,1,12.725117485697355,12.691583538230216
1.0,53.0,0,1,12.567405022900846,11.451060699493429
3.0,208.0,1,1,12.915288612448368,13.079144763284225
4.0,377.0,1,0,12.72654729292448,13.102162710901052
2.0,107.0,0,1,12.652350096661463,12.83468397161566
2.0,134.0,0,1,12.994273494243904,13.235693848424024
2.0,50.0,1,1,12.428270466562424,11.461642696843066
3.0,136.0,0,1,12.762485351548504,12.380030154325455
3.0,166.0,1,1,12.785544835874143,12.83468397161566
4.0,192.0,1,0,12.499900131023233,11.91170829631447
4.0,165.0,1,1,12.500788516070703,12.762830066509972
2.0,78.0,0,1,12.52760560748655,12.562456046974525
2.0,96.0,0,1,12.683355500303708,12.660331092405906
4.0,198.0,1,1,12.785544835874143,13.303018546545276
2.0,89.0,0,1,12.84627135005989,12.464587201678082
3.0,145.0,1,1,12.560193588678985,12.691583538230216
2.0,82.0,0,1,12.567405022900846,11.820417517632333
3.0,165.0,1,1,12.680156256560622,13.008076473152151
2.0,68.0,0,1,13.565149746651386,13.790193775620484
3.0,107.0,0,1,12.693054046138164,12.977339917490127
2.0,119.0,0,1,13.518301977246622,13.465954500233115
3.0,90.0,0,1,13.565149746651386,14.217637433703022
2.0,246.0,1,1,12.530663403025743,12.762830066509972
2.0,95.0,0,1,13.240323138264166,12.691583538230216
1.0,84.0,0,1,12.785544835874143,12.487488878546143
1.0,74.0,0,1,12.52760560748655,12.33035010226226
1.0,90.0,1,1,12.731585588544522,12.429220196836384
1.0,65.0,0,1,12.731069931092376,12.201065128819632
2.0,99.0,1,1,12.918470242980845,12.762830066509972
1.0,66.0,0,1,12.560193588678985,12.278397958261774
3.0,200.0,1,1,12.22540706593915,12.762830066509972
1.0,48.0,0,1,12.793090336039446,11.848690308590855
3.0,168.0,1,1,12.835780959214036,12.887655718799929
1.0,70.0,0,1,12.683355500303708,12.676079399771028
2.0,106.0,0,1,12.600822855063786,12.558140493079444
3.0,263.0,1,1,12.683050612310916,13.112315061750808
2.0,96.0,0,1,12.598189259098765,12.502470376049184
3.0,198.0,1,0,12.215737008766101,11.407576060361786
3.0,157.0,0,1,12.72465621575384,13.048202173064569
1.0,66.0,0,1,12.52760560748655,12.144202560946876
1.0,70.0,0,1,13.179346592092397,12.524530013005734
3.0,152.0,1,1,13.151154910303976,13.090236801251296
2.0,101.0,0,1,12.413224922157928,12.506180941677355
3.0,117.0,0,1,12.84627135005989,13.167338655091122
2.0,100.0,0,1,12.567405022900846,12.595614989927835
3.0,113.0,0,1,12.84627135005989,12.971542813248435
5.0,210.0,1,0,12.723132614696244,12.384223015005311
3.0,160.0,1,1,12.704821882100035,13.07107218827772
3.0,251.0,1,1,12.896435291725838,13.014780393893403
3.0,147.0,0,1,12.789440904967606,12.691583538230216
3.0,121.0,1,1,12.746472802152937,12.758715608296711
5.0,344.0,1,1,12.75519853892669,13.451668563394817
3.0,132.0,0,1,13.211097649818774,13.560619598657231
3.0,206.0,1,1,12.99824381959734,12.948012371209098
3.0,163.0,1,1,12.847568867020819,13.169248871698304
4.0,165.0,1,1,12.167460755979608,12.34148164933907
2.0,106.0,0,1,12.703254654873735,12.574185427296197
1.0,80.0,0,1,13.518301977246622,13.132315688453556
2.0,101.0,0,1,12.680156256560622,12.429220196836384
2.0,83.0,0,1,12.618370637293811,12.464587201678082
2.0,41.0,1,1,12.539633195518697,11.91170829631447
3.0,94.0,0,1,12.370033953312115,12.556733038263904
2.0,98.0,0,1,12.742223752480404,12.637858308703688
2.0,100.0,0,1,12.785544835874143,12.660331092405906
4.0,180.0,1,1,12.963574398165914,13.34550852871726
2.0,82.0,0,1,12.28728735276761,12.337105293891872
2.0,105.0,0,1,12.729115664486738,12.660331092405906
2.0,91.0,0,1,12.703254654873735,12.923914877701906
3.0,127.0,0,1,12.676597489533945,12.922938794110705
4.0,158.0,1,1,12.560193588678985,12.989976472461
2.0,77.0,0,1,13.394127190989245,12.706850963741102
4.0,150.0,1,1,12.99466034501683,12.75130259456002
3.0,207.0,1,1,12.823762174085225,13.120363378739665
1.0,41.0,0,1,12.793090336039446,11.502885230075814
4.0,222.0,1,1,12.742223752480404,13.42246945133505
3.0,181.0,1,1,13.059251230486986,13.03898394237596
3.0,167.0,1,1,12.752937437266114,13.07107218827772
2.0,105.0,0,1,12.882680053946023,12.764012744568548
3.0,247.0,1,1,12.896246845659869,13.451668563394817
3.0,127.0,1,1,12.87605362585732,12.95089867114346
3.0,116.0,0,1,12.499900131023233,12.873904582205109
2.0,83.0,0,1,12.52760560748655,12.301387370778713
2.0,106.0,0,1,12.764464584724184,12.762830066509972
3.0,135.0,1,1,12.791080452981856,12.791080452981856
3.0,200.0,1,1,12.789585907798617,13.079457964073546
3.0,220.0,1,1,12.215737008766101,12.449022745701502
2.0,90.0,0,1,12.27131933083975,12.34148164933907
3.0,191.0,1,0,12.236563516729952,12.818554633046093
2.0,94.0,0,1,12.52760560748655,12.577639650232571
4.0,293.0,1,0,12.783131910996795,12.429220196836384
3.0,165.0,1,1,12.762485351548504,12.92952349647956
2.0,83.0,0,1,12.59808460325479,12.567961970921464
2.0,89.0,0,1,12.52760560748655,12.392556361841775
1.0,91.0,0,1,12.675463646026023,12.397523238911765
1.0,265.0,1,1,12.725117485697355,13.451668563394817
2.0,83.0,0,1,12.567405022900846,12.508770169721908
2.0,110.0,0,1,12.75519853892669,13.014780393893403
3.0,125.0,0,1,13.240323138264166,13.493928313146206
2.0,84.0,0,1,12.721297550938827,12.349744326212376
1.0,73.0,0,1,12.830280442408425,12.201065128819632
2.0,98.0,0,1,12.567405022900846,12.429220196836384
3.0,130.0,1,1,12.635994467019025,12.864889734328388
3.0,144.0,0,1,13.411281824237573,13.715691327653827
4.0,186.0,1,1,12.6855548672473,12.84132849667433
2.0,104.0,0,1,12.663676164718753,12.660331092405906
3.0,139.0,1,1,12.836822347728866,12.84529412258351
1.0,60.0,0,0,12.84627135005989,12.095146671399466
3.0,151.0,1,0,12.404533077712491,12.969214528909768
2.0,103.0,0,1,12.57305606501908,12.535739636044427
4.0,187.0,1,1,12.755631003667938,12.936036208848488
2.0,115.0,0,1,12.815729417173989,12.861001210669146
3.0,102.0,1,1,12.800342449195536,12.721888795877376
3.0,160.0,0,1,12.823762174085225,12.896719202134523
3.0,203.0,1,1,12.429461995917812,12.691583538230216
2.0,70.0,0,1,12.496494813940778,12.502470376049184
2.0,112.0,1,1,12.387462901644376,12.409017571151187
1.0,60.0,0,1,12.754072530543583,12.51723073716405
2.0,87.0,0,1,12.562805472039337,12.524530013005734
1.0,91.0,0,0,12.900865526029898,12.847929163278051
2.0,120.0,0,1,12.752937437266114,12.608202196848836
4.0,155.0,1,0,13.120363378739665,13.120363378739665
2.0,78.0,0,1,12.574409482217122,12.440753386782308
1.0,56.0,0,1,12.356352835991176,12.149507585033072
1.0,36.0,0,1,12.717513833403046,11.561725152903833
2.0,130.0,0,0,12.652350096661463,13.303018546545276
2.0,112.0,0,1,12.902758437781515,12.91164481522143
2.0,113.0,1,1,12.567405022900846,12.34148164933907
1.0,73.0,0,1,12.581879134368755,11.81303746480054
1.0,61.0,0,1,12.652350096661463,12.323860125621126
2.0,110.0,0,1,12.641384174630645,12.554529916696412
2.0,129.0,0,0,12.693549453676491,12.190964083849376
2.0,113.0,0,1,12.786079156900014,12.886643575525625
2.0,82.0,0,1,12.581879134368755,12.425212191503038
3.0,171.0,0,1,12.902758437781515,13.353476685668044
4.0,175.0,1,1,13.299472381849158,13.361381852676738
3.0,275.0,1,1,12.906419010571593,12.896719202134523
3.0,273.0,1,1,12.746472802152937,12.560247968016562
3.0,120.0,0,0,12.387462901644376,12.154784614286667
3.0,138.0,0,1,12.675463646026023,12.808476950255674
2.0,126.0,0,1,13.369330144095796,13.42246945133505
2.0,80.0,0,1,12.510931749779436,12.367345048436391
2.0,95.0,0,1,12.574409482217122,12.54974390687808
2.0,121.0,0,1,12.847568867020819,12.923914877701906
3.0,131.0,1,1,12.808540031421996,12.79802008682886
3.0,191.0,1,1,12.374313183473035,12.07254696717504
2.0,106.0,0,1,12.823762174085225,12.818554633046093
2.0,77.0,0,1,12.581879134368755,12.502470376049184
2.0,100.0,1,0,12.676597489533945,12.037659911047468
1.0,71.0,0,1,12.373862929791386,12.211065162153217
2.0,129.0,0,1,13.518301977246622,13.66177762420231
2.0,120.0,1,1,11.775297421715829,11.775297421715829
2.0,83.0,0,1,12.84627135005989,12.808203165924832
3.0,263.0,1,1,11.931264987333527,12.666660207428574
2.0,118.0,0,1,12.582726684589154,12.807655372286902
2.0,244.0,0,1,12.762485351548504,12.367345048436391
3.0,107.0,0,1,12.663676164718753,12.691583538230216
2.0,75.0,0,1,12.717762302347616,12.513561021741964
2.0,98.0,0,1,12.680156256560622,12.429220196836384
3.0,176.0,1,1,12.598189259098765,13.112315061750808
4.0,124.0,1,1,12.302719476397364,12.608202196848836
2.0,105.0,0,1,12.57884221313338,12.971542813248435
2.0,61.0,0,1,12.693549453676491,12.07254696717504
1.0,45.0,0,1,12.2540574626969,12.049424683420916
3.0,166.0,1,0,12.704821882100035,12.923914877701906
3.0,116.0,1,1,12.706208653350116,12.861001210669146
3.0,170.0,1,1,12.735880612390785,12.818554633046093
2.0,133.0,0,1,12.717513833403046,12.942521144545124
3.0,179.0,1,1,13.059251230486986,13.02805489573287
3.0,186.0,1,0,12.717762302347616,12.807655372286902
3.0,126.0,0,1,12.459442675862078,11.951186847493476
3.0,175.0,1,0,12.368308908030395,12.34148164933907
2.0,101.0,0,1,12.703254654873735,12.753124117700208
1.0,60.0,0,0,12.835780959214036,12.468440756144114
6.0,360.0,1,0,12.948754213933658,13.910821646859096
1.0,65.0,0,1,12.84627135005989,12.34148164933907
3.0,131.0,0,1,12.811484134414783,13.286183160425152
4.0,174.0,1,1,13.07617625342285,13.3374763699232
1.0,68.0,0,1,12.703254654873735,12.479913113434042
3.0,180.0,1,1,12.729115664486738,12.608202196848836
2.0,105.0,0,1,12.709723722427672,12.827995001361906
3.0,135.0,1,1,12.356352835991176,12.733041267133352
2.0,111.0,0,1,12.762485351548504,12.842032882431434
1.0,65.0,0,1,12.204995809171058,11.976665770490769
4.0,143.0,1,1,12.834460118140397,12.388398368982116
1.0,90.0,0,1,12.813734808597737,12.899222326086994
6.0,275.0,1,1,12.994273494243904,13.091906231773164
3.0,160.0,1,1,12.646095705921768,12.38212878217386
1.0,65.0,0,1,12.900865526029898,12.250094315624496
4.0,270.0,1,1,13.144052396311945,13.560619598657231
3.0,216.0,1,1,12.862243020904799,12.691583538230216
2.0,102.0,0,1,12.912644440360786,12.660331092405906
1.0,70.0,0,1,12.453264182066027,12.348877778786171
1.0,70.0,1,0,12.371384102815489,11.767575435251748
3.0,176.0,1,0,12.003333835205702,11.80560254159177
4.0,141.0,1,0,12.567405022900846,12.154784614286667
2.0,81.0,1,0,13.280287455925906,12.570719231334277
7.0,300.0,1,1,12.567405022900846,13.014780393893403
3.0,195.0,1,0,12.837027688069941,12.487488878546143
2.0,92.0,0,1,12.574409482217122,12.574050470560003
2.0,50.0,0,1,13.565149746651386,13.26212705890841
2.0,80.0,0,1,12.886835980529375,12.896719202134523
2.0,78.0,0,1,12.581879134368755,12.762830066509972
5.0,261.0,1,1,12.17221636311175,12.429220196836384
4.0,230.0,1,1,12.717513833403046,12.468440756144114
2.0,155.0,1,0,12.582726684589154,12.449022745701502
3.0,158.0,1,1,12.614513311144934,12.550679562880134
4.0,203.0,1,1,12.779651693931424,12.89897229545694
2.0,94.0,0,1,13.411281824237573,13.353476685668044
3.0,192.0,0,1,12.948754213933658,13.527829818844936
5.0,350.0,1,0,13.07617625342285,13.296318365198625
1.0,53.0,0,1,13.369330144095796,12.628070334272698
3.0,211.0,1,1,12.23936420889107,12.296831574998258
2.0,92.0,0,1,12.703254654873735,12.404927602627597
2.0,126.0,1,1,12.560193588678985,12.425212191503038
2.0,80.0,0,1,13.369330144095796,12.886643575525625
2.0,110.0,1,1,12.728863210054218,12.762830066509972
3.0,148.0,1,1,12.856690790423274,12.966880811009805
3.0,113.0,0,1,12.84627135005989,12.971542813248435
2.0,91.0,0,1,13.411281824237573,13.22672519452875
1.0,81.0,0,1,12.598189259098765,12.180759965737863
2.0,114.0,0,1,12.907505582889456,12.896719202134523
3.0,135.0,1,1,12.394340347215872,12.644330802262578
2.0,140.0,1,1,12.659940418216836,11.695255355062796
2.0,99.0,0,1,12.301591575717746,12.417147664184917
5.0,150.0,1,1,12.676597489533945,12.83468397161566
2.0,103.0,0,1,12.786079156900014,12.861001210669146
3.0,113.0,1,1,12.327405502942426,11.767575435251748
2.0,142.0,1,0,12.891350867795108,12.706850963741102
2.0,88.0,0,1,12.87605362585732,12.628070334272698
3.0,150.0,1,1,12.81729038992458,12.821260987319455
2.0,95.0,0,1,12.782866111572583,12.863595239117188
6.0,442.0,1,1,12.601293832432917,13.589865129563991
3.0,109.0,1,1,12.275061152048025,12.367345048436391
3.0,131.0,0,1,13.411281824237573,14.038654909278163
3.0,222.0,1,1,13.014780393893403,13.014780393893403
3.0,145.0,1,1,12.499900131023233,12.53897064502647
1.0,54.0,0,1,13.145674284826105,12.128116509451258
3.0,130.0,0,1,12.99824381959734,12.847929163278051
3.0,150.0,1,1,13.030520589579808,13.122365377402328
3.0,196.0,1,1,12.65592788351433,12.425212191503038
1.0,78.0,0,1,12.793090336039446,12.85996171223744
4.0,253.0,1,1,12.581879134368755,12.278397958261774
3.0,154.0,0,1,13.328657130516406,13.704580114574805
1.0,95.0,0,1,12.5490421370246,12.278397958261774
2.0,156.0,0,1,13.518301977246622,14.180154365996389
1.0,64.0,0,1,12.499900131023233,12.204215922887007
2.0,91.0,0,1,12.84627135005989,12.866182555987908
2.0,86.0,0,1,12.390516888488142,12.392556361841775
2.0,133.0,1,0,12.567654223494998,12.323860125621126
3.0,116.0,0,1,12.390516888488142,12.69771850797869
2.0,123.0,0,1,12.903088834731363,12.983103608918752
2.0,134.0,0,1,12.915288612448368,13.316285717486736
2.0,110.0,0,1,13.411281824237573,13.384729180332174
3.0,174.0,1,0,12.53897064502647,12.53897064502647
2.0,126.0,0,1,12.76190336069807,13.120363378739665
3.0,149.0,1,1,12.642305952645225,12.873904582205109
3.0,180.0,1,1,12.667837640941732,13.014780393893403
3.0,116.0,0,1,12.813734808597737,12.90545286030972
1.0,75.0,0,1,12.5490421370246,12.180759965737863
4.0,190.0,1,1,12.752597423977614,13.671641342278315
3.0,110.0,0,1,12.652350096661463,12.54254845357358
4.0,163.0,1,1,12.387462901644376,12.818554633046093
3.0,138.0,1,0,12.301387370778713,12.301387370778713
2.0,88.0,0,1,12.792555485653219,12.201065128819632
3.0,212.0,1,1,13.240323138264166,13.303018546545276
2.0,110.0,1,0,12.756627221266752,12.762830066509972
2.0,95.0,0,1,12.404533077712491,12.502470376049184
2.0,75.0,0,1,12.641099955558941,12.574185427296197
2.0,103.0,0,1,12.703254654873735,12.964541634128397
2.0,115.0,1,0,12.355791182442628,11.91170829631447
3.0,127.0,1,1,12.47526008602602,12.037659911047468
3.0,179.0,1,1,12.8884011716812,12.837347081942964
3.0,125.0,1,1,12.856690790423274,12.894209796826232
2.0,85.0,0,1,12.706208653350116,12.628070334272698
1.0,80.0,0,1,12.894884809492153,12.703816069256568
1.0,57.0,0,1,12.345886306643532,12.154784614286667
4.0,183.0,1,1,12.796212115668107,13.208542908506082
3.0,271.0,1,1,12.862243020904799,13.014780393893403
2.0,100.0,0,1,12.703254654873735,12.757664902284
4.0,188.0,1,1,12.789440904967606,12.560247968016562
2.0,94.0,0,1,12.502331890090785,12.468440756144114
4.0,206.0,1,1,12.255336229085886,12.28765724080691
3.0,157.0,1,1,12.941055648954404,13.049794835104816
4.0,175.0,1,1,13.140475605648833,13.407543823396258
2.0,103.0,0,1,12.762485351548504,12.777710167692891
3.0,150.0,0,1,12.523840941061264,12.250094315624496
2.0,74.0,0,1,12.22540706593915,12.250094315624496
3.0,126.0,0,1,12.598189259098765,12.985629146880282
3.0,132.0,1,1,12.994273494243904,13.208542908506082
3.0,163.0,1,1,12.811484134414783,12.814481318719762
4.0,284.0,1,1,13.586098651497313,13.586098651497313
2.0,114.0,1,1,12.375509127003767,11.970356641103
5.0,437.0,1,1,13.280287455925906,13.623139877437296
2.0,99.0,0,1,12.74097974132027,12.724869415131389
2.0,83.0,0,1,12.52760560748655,12.319405795112926
2.0,90.0,0,1,12.670337112603928,12.788291058675023
2.0,87.0,0,1,12.499900131023233,12.388398368982116
2.0,100.0,0,1,13.060069621228955,12.946506479601268
1.0,96.0,0,1,12.84627135005989,12.34148164933907
2.0,91.0,0,1,12.574409482217122,12.584447435514743
5.0,297.0,0,1,13.240323138264166,14.058457520888082
2.0,89.0,0,1,13.240323138264166,12.891694078557842
2.0,106.0,0,1,12.312189226695462,12.695269034768277
3.0,190.0,1,1,13.04789041256187,13.208542908506082
1.0,56.0,0,1,12.556675577392793,11.849404844423074
2.0,95.0,0,1,12.614947652383053,12.502470376049184
1.0,65.0,0,1,12.2540574626969,12.25486757159303
2.0,85.0,0,1,12.76190336069807,11.91170829631447
1.0,71.0,0,1,12.706208653350116,12.449022745701502
2.0,171.0,0,1,12.915288612448368,13.347107247525049
2.0,95.0,0,1,12.390516888488142,12.495007682693725
4.0,330.0,0,1,12.948754213933658,14.151268968443643
3.0,421.0,1,1,12.893810974562237,13.34550852871726
3.0,120.0,0,1,12.2540574626969,12.672949516558306
2.0,99.0,1,0,12.360330194711027,11.976665770490769
3.0,185.0,1,0,12.805845920624549,12.861001210669146
2.0,107.0,1,1,12.368308908030395,12.301387370778713
2.0,113.0,0,1,12.712345536300075,12.57694975951839
6.0,301.0,1,1,13.052631055320303,13.208542908506082
2.0,88.0,0,1,12.499051616356356,12.644330802262578
3.0,104.0,0,1,12.815729417173989,12.793862088206213
2.0,96.0,0,1,12.784463051052967,12.833811593529852
3.0,239.0,1,1,12.742223752480404,13.036807667689546
4.0,144.0,1,1,12.567405022900846,12.84529412258351
2.0,84.0,0,1,12.499900131023233,12.468440756144114
4.0,130.0,0,1,12.404533077712491,12.691583538230216
2.0,110.0,0,1,12.535160002553388,12.560247968016562
2.0,102.0,0,1,12.729115664486738,12.764261701882235
2.0,102.0,0,1,12.598189259098765,12.686462772870552
3.0,179.0,1,1,12.8884011716812,12.80216086806413
2.0,88.0,1,1,12.682150970178684,12.467286248240269
1.0,87.0,0,1,12.598189259098765,12.250094315624496
1.0,65.0,0,0,12.728863210054218,12.07254696717504
3.0,134.0,0,1,12.84627135005989,13.176853456626
3.0,116.0,0,1,12.896435291725838,12.735341149025077
1.0,40.0,0,1,12.703254654873735,11.652696102959752
1.0,52.0,0,1,12.683355500303708,12.149507585033072
4.0,170.0,1,1,12.8884011716812,12.987690762404627
2.0,117.0,1,0,12.201301910407823,11.225256725762891
5.0,250.0,1,1,12.712345536300075,12.992256969959042
3.0,140.0,1,1,12.676597489533945,12.6410997921206
2.0,136.0,0,1,12.762485351548504,12.54254845357358
1.0,47.0,0,1,12.703254654873735,12.230770136157428
2.0,85.0,0,1,12.28728735276761,12.36308066783498
1.0,58.0,0,1,12.497274082896737,12.149507585033072
2.0,94.0,0,1,12.823762174085225,12.779875885354992
1.0,67.0,0,1,12.560193588678985,12.345838935721968
2.0,94.0,0,1,13.411281824237573,13.270785106659046
3.0,127.0,1,0,12.907505582889456,12.345838935721968
2.0,84.0,0,1,12.87605362585732,12.762830066509972
4.0,141.0,1,1,12.575621542696144,12.75130259456002
2.0,100.0,0,1,12.327405502942426,12.560247968016562
2.0,78.0,0,1,12.581879134368755,12.791080452981856
6.0,373.0,1,1,12.266378674519661,12.896719202134523
3.0,171.0,1,1,12.614513311144934,12.66222453079816
6.0,316.0,1,0,12.582726684589154,12.59473402514672
1.0,55.0,0,1,12.59808460325479,12.247560018636992
1.0,67.0,0,1,13.030520589579808,12.672949516558306
2.0,104.0,0,1,12.567405022900846,13.005831808336865
3.0,190.0,1,0,12.731316431900387,12.608202196848836
2.0,107.0,0,1,12.663676164718753,12.691583538230216
3.0,169.0,1,1,12.8377135885983,13.049794835104816
4.0,144.0,1,1,12.327405502942426,12.574185427296197
4.0,166.0,1,1,12.686173544840315,12.881567435377423
4.0,170.0,1,1,12.48702617904154,12.6410997921206
7.0,170.0,1,0,12.900865526029898,12.896719202134523
2.0,70.0,0,1,12.99912086841953,12.577639650232571
2.0,89.0,0,1,12.535160002553388,12.301387370778713
3.0,172.0,1,1,12.912644440360786,13.03898394237596
5.0,240.0,1,1,12.82374334040347,12.733758336210744
1.0,85.0,0,1,12.598189259098765,12.449022745701502
2.0,87.0,0,1,12.59808460325479,12.517988688826913
3.0,105.0,1,1,12.27807088249961,11.842236406331557
2.0,97.0,0,1,12.693549453676491,12.568981617474362
2.0,136.0,0,1,12.063514067901236,12.095146671399466
3.0,62.0,1,0,12.646895328930679,12.25486757159303
2.0,96.0,0,1,12.789585907798617,12.680917661328223
4.0,139.0,1,1,12.959530610266187,12.959846800844964
2.0,78.0,0,1,12.725117485697355,12.487488878546143
4.0,170.0,1,0,12.530663403025743,12.206077645517674
1.0,68.0,0,1,12.573163494515954,12.496878583628968
1.0,55.0,0,1,13.518301977246622,12.278397958261774
3.0,200.0,1,0,12.731394204748963,12.779875885354992
2.0,86.0,0,1,12.740855421889826,12.296831574998258
1.0,65.0,0,0,12.562805472039337,12.07254696717504
2.0,96.0,0,1,12.499900131023233,12.577639650232571
2.0,113.0,0,1,12.510931749779436,12.323860125621126
2.0,101.0,0,1,13.240323138264166,13.060490101343552
2.0,90.0,0,1,12.581879134368755,12.676079399771028
2.0,91.0,0,1,12.84627135005989,12.799402253235032
2.0,124.0,0,1,12.567405022900846,12.896719202134523
2.0,107.0,0,1,12.760423269979524,12.544332569000922
3.0,186.0,1,1,12.823762174085225,13.112315061750808
3.0,86.0,1,1,12.266378674519661,12.502470376049184
2.0,103.0,0,1,12.525503749161798,12.568285725643538
3.0,112.0,0,1,12.785544835874143,12.75130259456002
2.0,98.0,0,1,12.84627135005989,12.936036208848488
1.0,50.0,0,1,12.642305952645225,12.149507585033072
2.0,120.0,1,0,13.035824992587559,12.464587201678082
1.0,61.0,0,1,12.652350096661463,12.299112067295642
2.0,104.0,1,1,13.121821372071754,12.959846800844964
1.0,65.0,0,1,12.614262663828393,12.560247968016562
3.0,140.0,1,1,13.349498222593539,12.733758336210744
2.0,83.0,0,1,12.84627135005989,12.691583538230216
2.0,160.0,1,0,12.2704421964233,11.91170829631447
3.0,271.0,1,1,12.828235636759624,13.112315061750808
3.0,164.0,1,1,12.614513311144934,12.691605076393536
3.0,130.0,1,1,12.614262663828393,12.733758336210744
1.0,88.0,0,1,12.652350096661463,12.676079399771028
2.0,157.0,1,0,12.19288150100435,11.918397239722838
2.0,97.0,0,1,12.574409482217122,12.733758336210744
3.0,125.0,0,1,12.909839579932562,12.429220196836384
1.0,89.0,0,1,12.59808460325479,12.628070334272698
1.0,65.0,0,1,12.703254654873735,12.524530013005734
2.0,100.0,1,0,12.19288150100435,11.8350162104899
3.0,188.0,1,1,12.819589792383468,12.896719202134523
3.0,160.0,0,1,12.948754213933658,13.955273369904273
2.0,94.0,0,1,12.907505582889456,12.721888795877376
2.0,94.0,0,1,12.6855548672473,12.427218202181711
2.0,96.0,1,1,12.356352835991176,12.506180941677355
3.0,117.0,0,1,12.834937302855689,13.03898394237596
3.0,137.0,1,1,12.732876316683493,12.84529412258351
3.0,192.0,1,1,12.765659096840809,13.08112671358731
2.0,96.0,0,1,12.894884809492153,13.208542908506082
3.0,120.0,0,1,12.754072530543583,12.959846800844964
3.0,119.0,1,0,12.59808460325479,12.676079399771028
2.0,149.0,0,1,12.598189259098765,12.672949516558306
1.0,55.0,0,1,12.510931749779436,12.095146671399466
4.0,97.0,1,1,12.815729417173989,12.703816069256568
2.0,91.0,0,1,11.989976922859986,12.08954444723597
3.0,149.0,0,1,13.235820087681766,13.279368835614244
2.0,102.0,0,1,12.764585858766926,12.791080452981856
2.0,57.0,1,1,11.2457004335293,11.694421681264394
1.0,59.0,0,1,12.637079445232505,12.180759965737863
7.0,265.0,1,1,12.556675577392793,13.014780393893403
8.0,378.0,1,1,12.683355500303708,13.303018546545276
2.0,89.0,0,1,12.560193588678985,12.59473402514672
2.0,113.0,0,1,12.598189259098765,12.528992751168222
2.0,86.0,0,1,12.390516888488142,12.437188334739655
4.0,170.0,1,1,12.874255608714568,12.762830066509972
1.0,58.0,1,1,12.149507585033072,12.149507585033072
3.0,153.0,1,1,12.89270040548025,13.080501258809193
1.0,51.0,0,1,12.413224922157928,12.037659911047468
1.0,51.0,0,1,12.567405022900846,12.013706813470414
2.0,108.0,0,1,12.812033197934422,13.058360179622303
3.0,167.0,1,1,12.72465621575384,12.73670383776449
3.0,150.0,1,1,12.560193588678985,12.921472880009723
4.0,197.0,1,1,13.418629993198794,13.272507757002964
2.0,96.0,0,0,12.815729417173989,12.502470376049184
3.0,130.0,1,1,12.828235636759624,12.53897064502647
3.0,102.0,1,0,12.75519853892669,12.464587201678082
3.0,105.0,1,1,12.676597489533945,12.759960632315702
2.0,93.0,0,1,12.637079445232505,12.607700400407085
3.0,165.0,1,1,13.018656061441868,13.117352845629016
3.0,84.0,1,0,12.482152691749317,11.976665770490769
4.0,297.0,1,1,12.828235636759624,13.118357364036902
2.0,93.0,0,1,12.746472802152937,12.5294849715626
3.0,175.0,1,1,12.829143334151373,12.896719202134523
3.0,150.0,1,1,13.030520589579808,13.122365377402328
1.0,69.0,0,1,12.69850913273462,12.486356166069786
2.0,105.0,1,0,12.499051616356356,12.34148164933907
3.0,148.0,1,1,12.556675577392793,12.762830066509972
2.0,129.0,0,1,13.518301977246622,13.579789490265188
4.0,150.0,1,1,12.639777783952194,12.896719202134523
3.0,158.0,1,1,12.856690790423274,12.873904582205109
4.0,220.0,1,0,12.556675577392793,12.409017571151187
