number_rooms,living_area,price_log
3.0,120.0,12.644330802262578
2.0,60.0,11.40646434386837
2.0,90.0,12.464587201678082
2.0,110.0,11.982935344196433
3.0,114.0,13.080501258809193
2.0,90.0,12.734495525371472
5.0,449.0,13.726680437153236
3.0,209.0,13.03898394237596
1.0,60.0,12.487488878546143
1.0,54.0,11.982935344196433
4.0,200.0,13.120363378739665
2.0,103.0,12.095146671399466
4.0,299.0,13.55486890894248
2.0,85.0,12.180759965737863
2.0,414.0,13.005831808336865
3.0,176.0,13.036807667689546
2.0,93.0,12.706850963741102
3.0,198.0,13.161586013632684
3.0,130.0,13.296318365198625
2.0,105.0,12.779875885354992
6.0,216.0,13.161586013632684
2.0,70.0,12.180759965737863
2.0,82.0,12.371591321286903
2.0,109.0,12.425212191503038
3.0,103.0,12.149507585033072
3.0,100.0,12.53897064502647
3.0,179.0,12.80216086806413
3.0,110.0,12.367345048436391
2.0,128.0,12.691583538230216
5.0,233.0,13.296318365198625
3.0,191.0,12.83468397161566
2.0,94.0,12.698940998282254
4.0,130.0,12.762830066509972
1.0,85.0,12.138869243416009
3.0,180.0,12.873904582205109
1.0,81.0,12.323860125621126
3.0,115.0,12.487488878546143
4.0,188.0,12.994191312180568
3.0,185.0,12.149507585033072
1.0,77.0,12.624786269856632
1.0,75.0,12.506180941677355
3.0,120.0,12.278397958261774
1.0,38.0,12.34148164933907
3.0,176.0,11.80560254159177
3.0,133.0,13.64413012815157
3.0,153.0,12.608202196848836
2.0,109.0,12.34148164933907
3.0,140.0,12.706850963741102
3.0,132.0,12.847929163278051
3.0,140.0,12.873904582205109
3.0,141.0,12.969214528909768
3.0,139.0,12.549665896013254
3.0,131.0,14.038654909278163
4.0,220.0,12.75130259456002
4.0,190.0,12.948012371209098
6.0,200.0,13.451668563394817
1.0,53.0,11.849404844423074
4.0,285.0,13.567050480716237
2.0,76.0,12.278397958261774
3.0,117.0,12.122696471358964
3.0,198.0,13.079457964073546
3.0,125.0,12.84529412258351
2.0,89.0,12.818554633046093
3.0,208.0,13.036807667689546
2.0,78.0,12.15425816271595
2.0,97.0,12.608202196848836
5.0,164.0,12.608202196848836
3.0,137.0,12.429220196836384
4.0,216.0,12.788291058675023
8.0,322.0,12.762830066509972
3.0,242.0,13.384729180332174
2.0,82.0,12.466901115884776
3.0,111.0,12.611207699176356
2.0,67.0,12.323860125621126
2.0,97.0,12.962196972666591
3.0,137.0,12.98103250490171
2.0,104.0,12.582455604446343
1.0,78.0,13.180634172318978
3.0,165.0,13.081543466215235
1.0,68.0,12.495007682693725
2.0,112.0,12.201065128819632
3.0,202.0,13.215855541983634
4.0,245.0,13.493928313146206
1.0,45.0,12.201065128819632
3.0,140.0,12.973169392841225
2.0,78.0,12.41674272554783
1.0,45.0,12.425212191503038
3.0,151.0,12.672949516558306
2.0,87.0,12.59473402514672
3.0,146.0,12.691583538230216
2.0,72.0,11.561725152903833
2.0,106.0,12.663500657121004
4.0,230.0,13.90626583447433
2.0,54.0,10.819798284210286
2.0,91.0,13.279368835614244
2.0,141.0,12.301387370778713
2.0,103.0,12.54254845357358
2.0,115.0,12.691583538230216
3.0,228.0,13.07107218827772
5.0,201.0,12.762830066509972
3.0,174.0,12.323860125621126
2.0,141.0,12.971542813248435
2.0,118.0,12.994532278619134
4.0,284.0,12.53897064502647
1.0,114.0,12.604852121186608
2.0,98.0,12.81584093453868
4.0,245.0,13.34550852871726
2.0,89.0,12.46079625594017
2.0,110.0,12.9389235956298
2.0,78.0,12.762830066509972
1.0,69.0,12.873904582205109
2.0,102.0,12.936036208848488
2.0,87.0,12.700771936142122
2.0,93.0,12.77422616877261
4.0,148.0,13.06790930353846
2.0,92.0,12.691675841378435
3.0,106.0,12.691583538230216
2.0,171.0,13.52649559761195
4.0,135.0,13.036807667689546
3.0,144.0,13.103419061653383
4.0,177.0,12.861001210669146
1.0,69.0,12.46834459804474
3.0,220.0,13.331490759535422
2.0,205.0,12.429220196836384
2.0,75.0,12.574185427296197
2.0,95.0,12.541565831609203
3.0,152.0,12.608202196848836
2.0,109.0,12.8079293066156
3.0,152.0,12.962196972666591
1.0,65.0,13.015893357585442
3.0,150.0,13.112315061750808
2.0,79.0,12.53897064502647
3.0,104.0,12.037659911047468
3.0,125.0,12.900721198466355
2.0,84.0,12.82396003700373
6.0,320.0,12.154784614286667
2.0,85.0,12.095146671399466
3.0,164.0,13.112315061750808
5.0,237.0,13.112315061750808
1.0,62.0,12.10625783509458
2.0,34.0,11.021215958396468
2.0,135.0,12.691583538230216
6.0,217.0,13.02805489573287
2.0,118.0,12.660331092405906
3.0,195.0,12.715900771961074
2.0,114.0,12.660331092405906
2.0,97.0,12.585197200606364
3.0,165.0,12.969641010385846
3.0,256.0,13.214032390746006
4.0,173.0,12.948012371209098
3.0,92.0,12.804911893867851
3.0,178.0,12.945628585536271
2.0,88.0,12.468440756144114
3.0,100.0,13.091906231773164
3.0,148.0,13.112315061750808
3.0,110.0,12.41916990138676
4.0,177.0,13.279368835614244
6.0,242.0,13.014780393893403
2.0,134.0,13.159661088928445
2.0,80.0,12.608202196848836
3.0,286.0,13.005831808336865
3.0,164.0,12.83468397161566
3.0,141.0,13.15192412139156
4.0,192.0,13.178745601197818
3.0,147.0,12.966880811009805
5.0,220.0,13.296318365198625
4.0,384.0,12.886643575525625
2.0,65.0,12.296831574998258
2.0,90.0,12.983103608918752
3.0,104.0,12.793862088206213
2.0,65.0,11.91170829631447
3.0,296.0,12.818554633046093
3.0,160.0,13.060490101343552
3.0,180.0,12.691583538230216
3.0,130.0,12.703816069256568
2.0,125.0,13.079457964073546
2.0,184.0,12.886643575525625
2.0,86.0,12.433212202169727
4.0,168.0,12.936036208848488
4.0,170.0,12.206077645517674
2.0,91.0,12.691583538230216
5.0,370.0,13.303018546545276
2.0,81.0,12.47801017053037
2.0,117.0,12.890993583142894
2.0,84.0,12.563400876030764
2.0,162.0,13.22672519452875
1.0,63.0,12.506180941677355
3.0,273.0,12.59473402514672
2.0,86.0,12.484677393447852
3.0,261.0,12.660331092405906
2.0,80.0,12.672949516558306
4.0,191.0,13.303018546545276
1.0,70.0,12.149507585033072
2.0,100.0,12.487488878546143
1.0,88.0,12.608202196848836
4.0,335.0,13.058360179622303
3.0,106.0,12.201065128819632
4.0,95.0,12.07254696717504
2.0,92.0,12.037659911047468
1.0,55.0,11.842236406331557
3.0,141.0,12.863595239117188
5.0,322.0,13.623139877437296
3.0,205.0,12.733758336210744
3.0,216.0,12.429220196836384
2.0,81.0,12.810937641967044
2.0,85.0,13.399996629152977
2.0,98.0,12.791080452981856
2.0,88.0,12.621491384816093
1.0,68.0,12.425212191503038
2.0,90.0,11.81303746480054
3.0,146.0,12.384223015005311
3.0,166.0,13.127949744558622
2.0,220.0,14.018452218287162
3.0,128.0,13.329379172803591
2.0,118.0,12.861001210669146
2.0,86.0,12.59473402514672
2.0,126.0,12.59473402514672
3.0,141.0,12.868415198129885
5.0,283.0,13.112315061750808
3.0,180.0,12.345838935721968
2.0,165.0,12.409017571151187
4.0,193.0,13.012550743537489
4.0,185.0,13.329379172803591
2.0,78.0,12.19552218463499
1.0,60.0,12.535379989788607
4.0,152.0,12.886643575525625
1.0,68.0,12.464587201678082
2.0,98.0,12.651082132354988
2.0,113.0,12.668865967876195
3.0,179.0,12.959846800844964
2.0,82.0,12.296831574998258
1.0,92.0,12.969214528909768
3.0,208.0,12.945628585536271
3.0,157.0,13.189868743102902
3.0,364.0,13.428377879293798
5.0,317.0,12.896719202134523
3.0,110.0,12.323860125621126
4.0,300.0,13.715691327653827
4.0,210.0,13.573440270649083
2.0,84.0,12.590147266359477
3.0,212.0,13.117352845629016
1.0,50.0,11.736077016252436
4.0,186.0,12.84132849667433
2.0,86.0,12.337105293891872
3.0,123.0,13.081543466215235
1.0,67.0,12.296831574998258
2.0,116.0,12.81912357531651
3.0,112.0,12.688501881189456
2.0,311.0,13.623139877437296
2.0,135.0,12.818554633046093
3.0,257.0,13.42246945133505
2.0,107.0,13.122365377402328
4.0,139.0,12.959846800844964
6.0,200.0,12.524530013005734
3.0,130.0,12.818335097349657
4.0,171.0,12.502470376049184
3.0,196.0,12.969214528909768
2.0,105.0,12.613206360738884
2.0,99.0,12.574185427296197
6.0,400.0,13.586098651497313
2.0,85.0,12.59473402514672
2.0,100.0,12.53897064502647
3.0,138.0,12.78296967746187
2.0,114.0,12.734495525371472
6.0,434.0,13.627976640389322
4.0,111.0,12.07254696717504
2.0,89.0,12.593037677653752
2.0,93.0,12.611541086966117
3.0,173.0,13.11130445228755
2.0,98.0,12.721888795877376
4.0,145.0,12.608202196848836
3.0,140.0,12.425212191503038
3.0,104.0,12.691583538230216
3.0,181.0,13.248116346376763
3.0,160.0,13.215855541983634
2.0,133.0,12.367345048436391
2.0,66.0,11.91505836075372
3.0,183.0,13.396324750086706
2.0,86.0,12.557634037518886
1.0,165.0,12.577639650232571
1.0,78.0,12.524530013005734
2.0,66.0,11.91505836075372
2.0,115.0,12.796636007394284
4.0,210.0,13.180634172318978
1.0,63.0,12.404927602627597
3.0,107.0,12.691583538230216
1.0,74.0,12.466515835145202
2.0,121.0,12.520887034998584
3.0,165.0,13.008076473152151
3.0,126.0,12.149507585033072
1.0,52.0,12.230770136157428
6.0,340.0,14.503645699213113
2.0,77.0,12.371591321286903
6.0,238.0,13.704580114574805
3.0,123.0,12.524530013005734
2.0,84.0,12.429220196836384
4.0,269.0,13.451668563394817
2.0,68.0,12.366493625870792
2.0,110.0,13.429849547739444
2.0,78.0,12.762830066509972
4.0,150.0,12.894209796826232
3.0,359.0,13.014780393893403
2.0,72.0,11.502885230075814
2.0,68.0,12.429220196836384
2.0,84.0,12.560247968016562
3.0,120.0,12.706850963741102
1.0,80.0,12.676079399771028
1.0,70.0,12.07254696717504
1.0,47.0,12.206077645517674
2.0,119.0,12.62856201504412
3.0,172.0,12.783250457245323
3.0,179.0,13.036807667689546
2.0,87.0,12.672949516558306
2.0,136.0,12.577639650232571
2.0,104.0,12.750432653574146
1.0,84.0,12.487488878546143
3.0,150.0,12.871337193291367
3.0,125.0,12.793862088206213
2.0,150.0,11.502885230075814
2.0,99.0,12.976646036795882
3.0,151.0,13.521140839642674
1.0,73.0,12.502470376049184
3.0,160.0,13.091906231773164
2.0,94.0,13.384729180332174
2.0,110.0,12.201065128819632
3.0,130.0,12.959846800844964
4.0,223.0,13.215855541983634
3.0,325.0,13.296318365198625
4.0,161.0,12.992256969959042
2.0,83.0,12.425212191503038
6.0,350.0,13.017005083966255
3.0,102.0,12.278397958261774
5.0,397.0,13.215855541983634
3.0,153.0,13.080501258809193
1.0,97.0,12.631343648903034
4.0,184.0,12.59473402514672
1.0,61.0,12.230770136157428
3.0,193.0,12.721888795877376
2.0,102.0,12.301387370778713
4.0,220.0,13.171155446333852
2.0,216.0,13.34550852871726
1.0,104.0,12.53897064502647
3.0,160.0,13.03898394237596
4.0,105.0,12.873904582205109
2.0,148.0,12.691583538230216
2.0,91.0,12.367345048436391
2.0,235.0,13.81049902116535
2.0,95.0,12.721888795877376
3.0,110.0,12.201065128819632
3.0,132.0,12.982970267002294
2.0,110.0,12.100717685412471
2.0,98.0,12.574185427296197
2.0,102.0,12.59473402514672
6.0,190.0,12.886643575525625
2.0,87.0,12.873904582205109
3.0,174.0,12.971542813248435
2.0,231.0,12.762830066509972
3.0,121.0,12.758715608296711
3.0,424.0,13.541075028051122
3.0,153.0,12.384223015005311
6.0,260.0,13.208542908506082
4.0,187.0,12.804911893867851
2.0,87.0,12.487488878546143
2.0,75.0,12.100717685412471
4.0,239.0,13.279368835614244
2.0,102.0,12.78249217082388
3.0,191.0,13.208542908506082
3.0,169.0,12.77359140824587
2.0,74.0,12.886643575525625
3.0,166.0,12.948012371209098
1.0,85.0,12.27886296424548
5.0,189.0,11.951186847493476
4.0,210.0,13.013666190132906
3.0,138.0,12.765119700338996
2.0,107.0,12.502470376049184
4.0,154.0,13.26212705890841
3.0,193.0,13.308459468339796
2.0,95.0,12.587866452664992
2.0,94.0,12.653642125561102
4.0,231.0,13.527829818844936
3.0,247.0,11.976665770490769
3.0,128.0,12.861001210669146
3.0,180.0,13.21767537538882
2.0,156.0,13.014780393893403
4.0,208.0,12.672949516558306
3.0,262.0,13.73755009757506
1.0,72.0,12.586223364451625
2.0,82.0,12.657151449598697
2.0,100.0,12.59473402514672
2.0,95.0,12.791080452981856
2.0,110.0,13.02805489573287
2.0,118.0,12.7854938618783
1.0,50.0,12.273735966890268
4.0,160.0,12.75130259456002
3.0,132.0,12.81974362458832
4.0,256.0,13.351888125506433
2.0,100.0,12.72873987985876
7.0,170.0,12.896719202134523
2.0,77.0,12.345404060459082
2.0,90.0,12.721888795877376
5.0,196.0,12.201065128819632
5.0,347.0,13.381647518543096
5.0,194.0,13.21767537538882
1.0,60.0,12.07254696717504
2.0,85.0,12.691583538230216
3.0,127.0,13.199326270390594
2.0,87.0,12.672949516558306
3.0,120.0,12.73670383776449
1.0,68.0,12.464587201678082
4.0,143.0,12.749852272189257
4.0,279.0,13.122365377402328
2.0,100.0,12.819908725726677
3.0,170.0,13.102162710901052
4.0,125.0,12.660331092405906
2.0,87.0,12.468440756144114
1.0,63.0,12.34148164933907
2.0,74.0,11.849404844423074
2.0,71.0,12.34148164933907
2.0,109.0,12.834417270098411
2.0,120.0,13.030250281476574
3.0,152.0,12.53897064502647
2.0,78.0,12.409017571151187
2.0,140.0,12.149507585033072
2.0,40.0,12.25486757159303
3.0,156.0,12.994632273392218
2.0,116.0,13.049794835104816
2.0,100.0,12.301387370778713
2.0,120.0,12.34148164933907
5.0,185.0,13.586098651497313
2.0,90.0,12.75130259456002
4.0,172.0,12.574185427296197
2.0,87.0,12.59473402514672
4.0,139.0,12.425212191503038
3.0,169.0,12.502470376049184
2.0,135.0,13.104201443434462
3.0,139.0,12.733168193349542
3.0,219.0,12.07254696717504
2.0,85.0,12.971542813248435
3.0,170.0,12.818554633046093
3.0,97.0,12.873904582205109
3.0,165.0,12.464587201678082
2.0,108.0,13.384729180332174
4.0,263.0,13.329379172803591
5.0,190.0,12.468440756144114
2.0,103.0,12.658106404454156
3.0,170.0,13.171155446333852
3.0,112.0,12.574185427296197
2.0,98.0,12.429220196836384
5.0,375.0,13.21767537538882
1.0,56.0,12.149507585033072
2.0,94.0,12.696959812775614
3.0,135.0,13.144126826131089
2.0,101.0,12.60893770978523
6.0,345.0,13.887832149776026
2.0,110.0,12.712893259942282
2.0,56.0,11.775297421715829
1.0,69.0,12.486356166069786
2.0,73.0,12.83468397161566
3.0,147.0,13.112315061750808
2.0,90.0,12.847929163278051
3.0,98.0,12.923914877701906
3.0,170.0,13.159661088928445
2.0,87.0,12.601490784782536
4.0,200.0,12.983103608918752
2.0,84.0,12.45293662970407
4.0,225.0,12.871337193291367
2.0,90.0,12.818554633046093
2.0,95.0,12.87262171168374
2.0,112.0,12.506180941677355
3.0,161.0,13.36515424983769
2.0,150.0,12.886643575525625
2.0,131.0,13.12633149400568
2.0,81.0,12.301387370778713
2.0,103.0,12.969214528909768
1.0,83.0,12.296831574998258
1.0,50.0,12.75130259456002
2.0,103.0,12.628070334272698
3.0,165.0,13.451668563394817
1.0,65.0,11.976665770490769
3.0,158.0,13.100119813444692
8.0,385.0,12.07254696717504
1.0,142.0,12.180759965737863
3.0,129.0,12.757082940769225
3.0,139.0,11.908346971208951
2.0,80.0,11.736077016252436
3.0,110.0,12.84529412258351
2.0,90.0,12.77138929548529
1.0,86.0,12.637858308703688
2.0,93.0,12.657151449598697
2.0,110.0,13.017005083966255
2.0,127.0,13.652992804936396
2.0,91.0,12.563208483241052
2.0,104.0,12.650761671914688
3.0,157.0,13.049794835104816
6.0,265.0,13.120363378739665
3.0,124.0,12.703816069256568
3.0,167.0,12.73670383776449
2.0,81.0,12.425212191503038
3.0,215.0,13.76421831620775
1.0,71.0,11.979805470779858
3.0,188.0,12.896719202134523
2.0,90.0,13.265079213605816
3.0,104.0,13.704580114574805
3.0,233.0,12.464587201678082
2.0,94.0,12.899222326086994
2.0,122.0,12.07254696717504
2.0,105.0,12.919024904363686
2.0,126.0,11.81303746480054
3.0,280.0,12.20557752297723
3.0,104.0,12.807655372286902
2.0,130.0,12.788291058675023
2.0,83.0,12.278397958261774
4.0,164.0,12.861001210669146
3.0,119.0,12.676079399771028
3.0,200.0,13.493928313146206
2.0,91.0,12.528398868862585
4.0,270.0,13.260386417460465
6.0,292.0,12.524530013005734
1.0,47.0,12.25486757159303
3.0,125.0,11.60824473564232
1.0,50.0,11.849404844423074
3.0,157.0,13.211562193536892
3.0,175.0,12.83468397161566
3.0,175.0,12.34148164933907
3.0,120.0,12.180759965737863
3.0,130.0,13.21767537538882
2.0,98.0,12.577639650232571
2.0,104.0,12.384223015005311
3.0,191.0,13.036807667689546
4.0,187.0,12.87185119866376
4.0,285.0,13.303018546545276
2.0,80.0,12.742568940017076
3.0,209.0,12.608202196848836
2.0,104.0,12.699856886253809
4.0,178.0,13.03898394237596
2.0,99.0,12.706850963741102
3.0,170.0,13.100119813444692
3.0,181.0,12.5423698668371
3.0,181.0,13.296318365198625
2.0,105.0,12.894209796826232
3.0,130.0,12.83468397161566
3.0,120.0,12.807655372286902
1.0,83.0,12.476103599529845
2.0,81.0,12.429220196836384
6.0,362.0,12.971542813248435
4.0,274.0,13.26212705890841
2.0,98.0,12.07254696717504
3.0,187.0,13.02575996173086
2.0,181.0,12.425212191503038
3.0,95.0,12.535379989788607
3.0,99.0,11.918397239722838
3.0,247.0,13.060490101343552
1.0,162.0,12.425212191503038
2.0,97.0,12.936036208848488
2.0,95.0,12.828759807440347
2.0,88.0,12.721888795877376
2.0,90.0,12.691583538230216
3.0,172.0,13.269059483669356
5.0,179.0,12.959846800844964
3.0,200.0,12.59473402514672
2.0,82.0,12.468440756144114
3.0,115.0,11.407576060361786
2.0,115.0,12.666660207428574
2.0,96.0,12.61420419552038
2.0,100.0,12.691583538230216
3.0,110.0,12.791080452981856
2.0,93.0,12.853178505386332
3.0,161.0,12.524530013005734
2.0,100.0,12.636883811223605
3.0,158.0,12.9075946590723
3.0,119.0,13.07107218827772
2.0,102.0,12.013706813470414
2.0,80.0,12.742568940017076
2.0,106.0,12.54254845357358
2.0,93.0,12.676079399771028
3.0,150.0,12.791080452981856
1.0,40.0,12.180247016318816
3.0,126.0,12.85226185742494
3.0,90.0,12.013706813470414
2.0,46.0,11.599112335481124
2.0,136.0,12.871337193291367
4.0,134.0,11.695255355062796
2.0,100.0,13.058360179622303
3.0,271.0,13.112315061750808
5.0,341.0,13.215855541983634
2.0,143.0,13.81049902116535
2.0,96.0,12.75275081654168
2.0,88.0,12.506180941677355
1.0,67.0,12.013706813470414
2.0,98.0,12.524530013005734
4.0,235.0,13.171155446333852
2.0,93.0,12.70329617887788
1.0,60.0,11.289794413577894
3.0,103.0,12.693268266935515
3.0,130.0,12.278397958261774
3.0,187.0,12.899222326086994
3.0,200.0,13.079457964073546
3.0,123.0,13.161586013632684
3.0,140.0,12.703816069256568
3.0,225.0,13.451668563394817
4.0,165.0,13.100119813444692
3.0,164.0,12.81584093453868
3.0,152.0,12.65858354012242
3.0,172.0,12.896719202134523
3.0,133.0,13.091906231773164
3.0,117.0,12.873904582205109
3.0,107.0,12.520887034998584
2.0,101.0,13.03898394237596
3.0,81.0,12.574185427296197
3.0,165.0,13.118357364036902
1.0,68.0,12.425212191503038
3.0,247.0,13.005831808336865
1.0,60.0,12.180759965737863
2.0,95.0,12.013706813470414
2.0,125.0,12.762830066509972
3.0,160.0,12.896719202134523
3.0,276.0,13.70903942580019
3.0,160.0,13.112315061750808
4.0,160.0,12.959846800844964
3.0,158.0,13.81049902116535
2.0,110.0,12.945628585536271
4.0,165.0,12.301387370778713
2.0,98.0,12.871337193291367
2.0,99.0,12.63119331129678
5.0,190.0,13.270785106659046
2.0,79.0,12.462461399837052
2.0,89.0,12.456835254920373
5.0,289.0,13.586098651497313
2.0,82.0,12.425212191503038
4.0,199.0,13.99365758016748
3.0,131.0,12.79802008682886
2.0,85.0,12.48560031099168
3.0,133.0,13.42246945133505
1.0,81.0,12.73670383776449
6.0,340.0,14.214287349062356
3.0,165.0,11.775297421715829
3.0,168.0,13.704580114574805
3.0,125.0,12.807655372286902
3.0,171.0,12.66222453079816
4.0,291.0,13.629182184591333
4.0,136.0,12.896719202134523
1.0,45.0,11.842236406331557
7.0,391.0,13.296318365198625
4.0,200.0,12.896719202134523
4.0,347.0,14.034646891093471
1.0,52.0,12.025755079404917
1.0,68.0,12.190964083849376
2.0,94.0,12.672949516558306
1.0,78.0,12.47462923637088
2.0,104.0,12.612207529288542
4.0,187.0,12.577639650232571
2.0,50.0,11.80560254159177
3.0,125.0,12.07254696717504
4.0,140.0,12.608202196848836
2.0,91.0,13.07107218827772
2.0,94.0,13.244582780038517
3.0,59.0,12.180759965737863
1.0,91.0,11.951186847493476
4.0,122.0,11.91170829631447
4.0,215.0,13.120363378739665
2.0,87.0,12.385853477414376
4.0,190.0,12.608202196848836
4.0,199.0,11.842236406331557
3.0,296.0,13.377007146164305
1.0,55.0,12.037659911047468
2.0,113.0,12.610206868403342
1.0,50.0,12.230770136157428
2.0,143.0,12.676079399771028
1.0,90.0,12.647551406590283
1.0,79.0,12.429220196836384
5.0,210.0,13.81049902116535
1.0,80.0,12.524530013005734
2.0,103.0,12.964541634128397
4.0,140.0,11.884495917930655
2.0,78.0,12.323860125621126
2.0,87.0,12.138869243416009
2.0,125.0,12.300932724054114
3.0,101.0,12.793862088206213
4.0,142.0,12.560247968016562
4.0,239.0,13.208542908506082
3.0,209.0,12.993963936616549
2.0,114.0,12.733758336210744
4.0,348.0,13.12216535779974
1.0,68.0,12.230770136157428
2.0,93.0,12.836016413298626
3.0,113.0,13.014780393893403
3.0,135.0,12.992256969959042
5.0,244.0,12.577639650232571
1.0,35.0,11.461642696843066
5.0,196.0,13.06896471037963
3.0,178.0,13.07107218827772
4.0,168.0,13.120363378739665
1.0,61.0,12.26670197321789
2.0,151.0,12.421188057397057
2.0,100.0,12.899222326086994
2.0,216.0,12.278397958261774
3.0,167.0,12.721888795877376
2.0,79.0,12.319405795112926
3.0,60.0,11.771443882099636
3.0,260.0,13.21767537538882
5.0,194.0,13.351888125506433
3.0,117.0,13.03898394237596
3.0,112.0,14.301018989130402
3.0,220.0,12.301387370778713
3.0,246.0,13.399996629152977
1.0,78.0,12.60443592860427
4.0,140.0,12.608202196848836
2.0,172.0,12.676079399771028
4.0,145.0,11.982935344196433
2.0,102.0,12.726873352318243
4.0,278.0,12.983103608918752
2.0,115.0,13.077368103521614
3.0,131.0,13.704580114574805
3.0,158.0,13.100119813444692
2.0,95.0,12.801058335158986
3.0,202.0,12.577639650232571
2.0,101.0,13.132513688260165
4.0,185.0,12.983103608918752
1.0,79.0,12.36308066783498
2.0,110.0,12.250094315624496
2.0,75.0,12.560247968016562
2.0,127.0,12.254391269970792
3.0,132.0,12.95749109270188
1.0,27.0,11.402005077384883
3.0,175.0,12.84529412258351
3.0,170.0,12.818554633046093
2.0,120.0,13.541075028051122
3.0,137.0,12.660331092405906
4.0,260.0,13.42246945133505
1.0,54.0,12.296831574998258
1.0,89.0,12.628070334272698
2.0,105.0,12.660331092405906
3.0,133.0,12.345838935721968
3.0,125.0,13.73755009757506
3.0,113.0,12.803812391556706
3.0,141.0,12.993395271417636
2.0,125.0,12.762830066509972
2.0,105.0,12.89408416110934
3.0,147.0,13.68198030819624
2.0,122.0,12.791080452981856
2.0,98.0,12.57002454806453
2.0,105.0,13.112315061750808
3.0,197.0,12.721888795877376
4.0,202.0,12.84529412258351
1.0,63.0,12.34148164933907
4.0,163.0,12.672949516558306
2.0,67.0,12.577639650232571
4.0,188.0,13.178745601197818
4.0,188.0,13.21767537538882
2.0,88.0,12.71724221014173
1.0,70.0,12.433542823481885
4.0,171.0,12.996995146754612
2.0,190.0,13.279368835614244
2.0,99.0,12.6410997921206
2.0,94.0,12.449022745701502
5.0,195.0,13.54763241999736
2.0,125.0,13.235693848424024
4.0,225.0,12.6410997921206
3.0,133.0,13.690515200933422
3.0,165.0,12.969214528909768
1.0,57.0,12.280720828886404
4.0,142.0,12.560247968016562
3.0,230.0,13.955273369904273
2.0,78.0,12.59473402514672
3.0,148.0,12.855792879125431
3.0,125.0,12.994532278619134
2.0,83.0,12.417147664184917
6.0,340.0,14.214287349062356
3.0,125.0,12.53897064502647
3.0,164.0,13.12474054969008
6.0,250.0,12.201065128819632
2.0,91.0,12.563208483241052
3.0,149.0,13.279368835614244
2.0,91.0,12.742568940017076
4.0,349.0,13.38318953651709
2.0,260.0,13.465954500233115
4.0,175.0,12.923914877701906
3.0,103.0,12.718899265966332
2.0,90.0,12.765691290604371
1.0,74.0,12.330504638906516
3.0,156.0,13.235693848424024
1.0,65.0,12.296831574998258
1.0,75.0,12.660331092405906
2.0,150.0,13.24987845826512
2.0,99.0,11.775297421715829
2.0,135.0,12.896719202134523
2.0,106.0,12.73508488566742
8.0,175.0,12.762830066509972
2.0,88.0,12.429220196836384
1.0,85.0,12.608202196848836
2.0,150.0,12.154784614286667
6.0,210.0,12.524530013005734
3.0,140.0,11.976665770490769
4.0,189.0,13.049794835104816
2.0,92.0,12.594801819229
2.0,105.0,12.861001210669146
2.0,165.0,12.762830066509972
3.0,124.0,12.897971547314246
1.0,57.0,12.54004533230638
2.0,127.0,12.524530013005734
1.0,79.0,12.360084744326953
3.0,107.0,12.853178505386332
2.0,103.0,12.425212191503038
3.0,204.0,13.120363378739665
5.0,207.0,12.896719202134523
3.0,124.0,13.429849547739444
2.0,120.0,11.842236406331557
3.0,105.0,12.644330802262578
3.0,158.0,12.884108726347916
3.0,146.0,13.329379172803591
2.0,85.0,12.64271660211934
2.0,86.0,12.392556361841775
4.0,235.0,13.21767537538882
4.0,176.0,13.07107218827772
2.0,106.0,12.91271831024146
4.0,363.0,13.34676054261618
2.0,96.0,12.506180941677355
3.0,150.0,12.59473402514672
2.0,125.0,13.036807667689546
3.0,95.0,12.54254845357358
2.0,93.0,12.779875885354992
1.0,80.0,12.422396998874374
2.0,81.0,12.425212191503038
1.0,67.0,12.721888795877376
2.0,91.0,12.700771936142122
1.0,80.0,11.91170829631447
5.0,245.0,12.201065128819632
2.0,88.0,12.577639650232571
3.0,190.0,12.487488878546143
3.0,146.0,12.886643575525625
4.0,162.0,12.386312871189734
1.0,66.0,12.20407565286699
2.0,109.0,12.850819710841716
4.0,177.0,12.34148164933907
3.0,137.0,12.84529412258351
1.0,64.0,12.379614103149365
2.0,85.0,12.37581963951765
1.0,64.0,12.59473402514672
7.0,359.0,12.468440756144114
2.0,92.0,12.587931300962664
3.0,170.0,12.94999848807713
3.0,211.0,12.983103608918752
3.0,126.0,12.886643575525625
3.0,143.0,12.80216086806413
2.0,134.0,12.903214337396395
1.0,54.0,12.323860125621126
3.0,166.0,12.560304106594655
2.0,104.0,12.818554633046093
2.0,85.0,12.910409487665516
2.0,96.0,12.409017571151187
2.0,78.0,12.33270970174018
3.0,133.0,13.1260445934068
7.0,420.0,12.765691290604371
4.0,460.0,14.452087916136216
3.0,117.0,12.855792879125431
3.0,147.0,12.095146671399466
2.0,72.0,11.767575435251748
4.0,162.0,13.07107218827772
4.0,135.0,11.81303746480054
3.0,127.0,12.449022745701502
3.0,122.0,12.604852121186608
3.0,112.0,12.807655372286902
1.0,59.0,12.413090879946887
2.0,86.0,12.296831574998258
1.0,75.0,12.570719231334277
3.0,75.0,12.201065128819632
2.0,74.0,12.250094315624496
4.0,218.0,12.807655372286902
1.0,35.0,10.799595985047786
2.0,83.0,12.48786616443145
3.0,141.0,12.818554633046093
2.0,95.0,12.495007682693725
3.0,80.0,13.215855541983634
3.0,107.0,12.977339917490127
